season,round,race_name,race_slug,driver_id,stop_number,lap,pit_time_local,pit_duration_s,pit_duration_ms
2024,1,Bahrain Grand Prix,bahrain-grand-prix,sainz,1,14,18:26:32,24.474,24474.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,tsunoda,1,14,18:26:47,24.724,24724.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,alonso,1,15,18:28:24,24.786,24786.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,albon,1,15,18:28:29,24.681,24681.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,max_verstappen,1,17,18:31:12,25.064,25064.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,hulkenberg,2,20,18:37:08,24.768,24768.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,stroll,2,27,18:48:25,24.545,24545.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,zhou,2,28,18:49:59,25.094,25094.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,sargeant,2,28,18:51:33,25.07,25070.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,ocon,2,30,18:53:30,25.145,25145.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,bottas,2,30,18:53:32,,
2024,1,Bahrain Grand Prix,bahrain-grand-prix,russell,2,31,18:54:21,24.866,24866.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,gasly,2,31,18:55:10,26.462,26462.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,kevin_magnussen,2,32,18:56:37,24.446,24446.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,norris,2,33,18:57:39,24.705,24705.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,hamilton,2,33,18:57:45,24.094,24094.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,leclerc,2,34,18:59:13,24.136,24136.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,piastri,2,34,18:59:20,24.852,24852.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,tsunoda,2,34,18:59:47,24.324,24324.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,sainz,2,35,19:00:38,23.866,23866.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,ricciardo,2,35,19:01:34,24.856,24856.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,perez,2,36,19:02:12,24.563,24563.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,albon,2,36,19:03:09,24.61,24610.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,max_verstappen,2,37,19:03:29,24.209,24209.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,alonso,2,41,19:10:58,25.109,25109.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,sargeant,3,40,19:11:22,25.346,25346.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,hulkenberg,3,41,19:11:29,24.387,24387.0
2024,1,Bahrain Grand Prix,bahrain-grand-prix,gasly,3,43,19:14:55,25.24,25240.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,hulkenberg,1,2,15:06:01,22.287,22287.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,albon,1,6,15:11:43,22.091,22091.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,kevin_magnussen,1,6,15:11:43,21.871,21871.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,ocon,1,6,15:11:47,21.829,21829.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,alonso,1,7,15:13:05,22.542,22542.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,ricciardo,1,7,15:13:08,21.084,21084.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,zhou,1,7,15:13:15,21.993,21993.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,sargeant,1,8,15:14:38,21.757,21757.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,stroll,1,14,15:23:01,23.237,23237.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,hamilton,1,16,15:25:36,21.306,21306.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,bottas,1,16,15:25:58,22.146,22146.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,norris,1,17,15:26:55,21.861,21861.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,piastri,1,18,15:28:15,21.641,21641.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,max_verstappen,1,21,15:32:38,22.101,22101.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,sainz,1,21,15:32:46,21.655,21655.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,leclerc,1,23,15:35:30,21.894,21894.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,perez,1,28,15:43:04,21.395,21395.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,gasly,1,28,15:43:16,21.405,21405.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,ricciardo,2,28,15:43:23,21.378,21378.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,tsunoda,1,29,15:44:27,21.467,21467.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,hulkenberg,2,29,15:44:45,22.472,22472.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,albon,2,29,15:44:46,23.41,23410.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,ocon,2,30,15:46:17,21.444,21444.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,russell,1,33,15:50:09,21.369,21369.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,sargeant,2,33,15:50:34,21.398,21398.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,kevin_magnussen,2,34,15:51:57,22.531,22531.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,zhou,2,36,15:55:03,22.183,22183.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,alonso,2,37,15:55:57,21.8,21800.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,hamilton,2,40,15:59:28,21.91,21910.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,leclerc,2,40,15:59:29,21.723,21723.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,norris,2,45,16:06:18,21.249,21249.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,stroll,2,45,16:07:17,22.276,22276.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,bottas,2,45,16:07:35,21.981,21981.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,piastri,2,47,16:09:05,21.823,21823.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,sainz,2,47,16:09:23,21.439,21439.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,perez,2,47,16:09:46,21.056,21056.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,max_verstappen,2,49,16:12:02,21.344,21344.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,russell,2,53,16:18:05,21.328,21328.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,sargeant,3,63,16:33:22,21.908,21908.0
2024,13,Hungarian Grand Prix,hungarian-grand-prix,ocon,3,64,16:34:46,21.33,21330.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,max_verstappen,1,7,20:15:25,20.607,20607.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,perez,1,7,20:15:30,22.196,22196.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,leclerc,1,7,20:15:31,23.419,23419.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,piastri,1,7,20:15:36,21.427,21427.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,alonso,1,7,20:15:37,22.129,22129.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,russell,1,7,20:15:42,21.013,21013.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,bearman,1,7,20:15:51,22.457,22457.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,tsunoda,1,7,20:15:51,21.694,21694.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,albon,1,7,20:15:53,21.723,21723.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,kevin_magnussen,1,7,20:15:53,21.46,21460.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,ricciardo,1,7,20:15:57,,
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,ocon,1,7,20:15:59,22.502,22502.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,bottas,1,7,20:16:00,22.795,22795.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,sargeant,1,7,20:16:01,23.645,23645.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,hulkenberg,1,33,20:59:21,21.035,21035.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,bottas,2,35,21:02:58,23.281,23281.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,hamilton,1,36,21:03:38,20.17,20170.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,norris,1,37,21:05:08,22.211,22211.0
2024,2,Saudi Arabian Grand Prix,saudi-arabian-grand-prix,zhou,1,41,21:12:03,46.381,46381.0
2024,19,United States Grand Prix,united-states-grand-prix,albon,1,3,14:09:39,34.983,34983.0
2024,19,United States Grand Prix,united-states-grand-prix,zhou,1,13,14:28:22,24.433,24433.0
2024,19,United States Grand Prix,united-states-grand-prix,bottas,1,15,14:31:39,24.439,24439.0
2024,19,United States Grand Prix,united-states-grand-prix,kevin_magnussen,1,17,14:34:50,23.966,23966.0
2024,19,United States Grand Prix,united-states-grand-prix,gasly,1,18,14:36:29,28.228,28228.0
2024,19,United States Grand Prix,united-states-grand-prix,tsunoda,1,18,14:36:35,24.193,24193.0
2024,19,United States Grand Prix,united-states-grand-prix,sainz,1,21,14:41:13,23.963,23963.0
2024,19,United States Grand Prix,united-states-grand-prix,max_verstappen,1,25,14:47:52,24.228,24228.0
2024,19,United States Grand Prix,united-states-grand-prix,leclerc,1,26,14:49:20,23.817,23817.0
2024,19,United States Grand Prix,united-states-grand-prix,perez,1,26,14:49:57,23.58,23580.0
2024,19,United States Grand Prix,united-states-grand-prix,alonso,1,26,14:50:15,24.247,24247.0
2024,19,United States Grand Prix,united-states-grand-prix,hulkenberg,1,27,14:51:40,24.5,24500.0
2024,19,United States Grand Prix,united-states-grand-prix,stroll,1,27,14:52:06,26.399,26399.0
2024,19,United States Grand Prix,united-states-grand-prix,norris,1,31,14:57:52,23.731,23731.0
2024,19,United States Grand Prix,united-states-grand-prix,ocon,1,31,14:58:47,24.156,24156.0
2024,19,United States Grand Prix,united-states-grand-prix,piastri,1,32,14:59:38,24.107,24107.0
2024,19,United States Grand Prix,united-states-grand-prix,albon,2,33,15:02:17,24.391,24391.0
2024,19,United States Grand Prix,united-states-grand-prix,zhou,2,35,15:05:59,24.89,24890.0
2024,19,United States Grand Prix,united-states-grand-prix,lawson,1,36,15:06:52,23.839,23839.0
2024,19,United States Grand Prix,united-states-grand-prix,kevin_magnussen,2,38,15:10:18,24.087,24087.0
2024,19,United States Grand Prix,united-states-grand-prix,colapinto,1,39,15:11:56,23.971,23971.0
2024,19,United States Grand Prix,united-states-grand-prix,russell,1,40,15:13:16,29.327,29327.0
2024,19,United States Grand Prix,united-states-grand-prix,ocon,2,51,15:32:32,26.175,26175.0
2024,3,Australian Grand Prix,australian-grand-prix,ricciardo,1,5,15:10:25,18.265,18265.0
2024,3,Australian Grand Prix,australian-grand-prix,albon,1,6,15:11:45,17.755,17755.0
2024,3,Australian Grand Prix,australian-grand-prix,zhou,1,6,15:11:49,19.032,19032.0
2024,3,Australian Grand Prix,australian-grand-prix,hamilton,1,7,15:13:04,17.596,17596.0
2024,3,Australian Grand Prix,australian-grand-prix,kevin_magnussen,1,7,15:13:08,18.301,18301.0
2024,3,Australian Grand Prix,australian-grand-prix,russell,1,8,15:14:23,18.046,18046.0
2024,3,Australian Grand Prix,australian-grand-prix,stroll,1,8,15:14:26,17.901,17901.0
2024,3,Australian Grand Prix,australian-grand-prix,bottas,1,8,15:14:30,46.969,46969.0
2024,3,Australian Grand Prix,australian-grand-prix,leclerc,1,9,15:15:42,17.409,17409.0
2024,3,Australian Grand Prix,australian-grand-prix,piastri,1,9,15:15:43,17.573,17573.0
2024,3,Australian Grand Prix,australian-grand-prix,tsunoda,1,9,15:15:50,18.523,18523.0
2024,3,Australian Grand Prix,australian-grand-prix,ocon,1,9,15:15:55,18.287,18287.0
2024,3,Australian Grand Prix,australian-grand-prix,norris,1,14,15:22:37,17.776,17776.0
2024,3,Australian Grand Prix,australian-grand-prix,perez,1,14,15:22:45,18.112,18112.0
2024,3,Australian Grand Prix,australian-grand-prix,sainz,1,16,15:25:14,17.599,17599.0
2024,3,Australian Grand Prix,australian-grand-prix,ocon,2,16,15:25:58,30.626,30626.0
2024,3,Australian Grand Prix,australian-grand-prix,alonso,1,17,15:27:06,18.16,18160.0
2024,3,Australian Grand Prix,australian-grand-prix,hulkenberg,1,17,15:27:28,18.32,18320.0
2024,3,Australian Grand Prix,australian-grand-prix,gasly,1,17,15:27:32,20.316,20316.0
2024,3,Australian Grand Prix,australian-grand-prix,albon,2,27,15:41:35,17.745,17745.0
2024,3,Australian Grand Prix,australian-grand-prix,ricciardo,2,29,15:44:29,17.751,17751.0
2024,3,Australian Grand Prix,australian-grand-prix,kevin_magnussen,2,33,15:49:58,18.151,18151.0
2024,3,Australian Grand Prix,australian-grand-prix,leclerc,2,34,15:50:35,17.308,17308.0
2024,3,Australian Grand Prix,australian-grand-prix,perez,2,35,15:52:18,17.222,17222.0
2024,3,Australian Grand Prix,australian-grand-prix,hulkenberg,2,35,15:52:40,18.145,18145.0
2024,3,Australian Grand Prix,australian-grand-prix,zhou,2,35,15:52:50,36.866,36866.0
2024,3,Australian Grand Prix,australian-grand-prix,tsunoda,2,36,15:53:59,17.535,17535.0
2024,3,Australian Grand Prix,australian-grand-prix,bottas,2,36,15:54:30,18.938,18938.0
2024,3,Australian Grand Prix,australian-grand-prix,stroll,2,37,15:55:19,17.977,17977.0
2024,3,Australian Grand Prix,australian-grand-prix,piastri,2,39,15:57:32,18.533,18533.0
2024,3,Australian Grand Prix,australian-grand-prix,norris,2,40,15:58:46,17.653,17653.0
2024,3,Australian Grand Prix,australian-grand-prix,sainz,2,41,15:59:57,17.74,17740.0
2024,3,Australian Grand Prix,australian-grand-prix,alonso,2,41,16:00:37,17.995,17995.0
2024,3,Australian Grand Prix,australian-grand-prix,gasly,2,41,16:01:21,17.682,17682.0
2024,3,Australian Grand Prix,australian-grand-prix,ocon,3,42,16:02:51,18.007,18007.0
2024,3,Australian Grand Prix,australian-grand-prix,russell,2,45,16:06:07,17.964,17964.0
2024,14,Belgian Grand Prix,belgian-grand-prix,hulkenberg,1,7,15:17:00,23.562,23562.0
2024,14,Belgian Grand Prix,belgian-grand-prix,albon,1,8,15:18:45,23.606,23606.0
2024,14,Belgian Grand Prix,belgian-grand-prix,ricciardo,1,8,15:18:49,22.643,22643.0
2024,14,Belgian Grand Prix,belgian-grand-prix,sargeant,1,8,15:18:55,23.338,23338.0
2024,14,Belgian Grand Prix,belgian-grand-prix,gasly,1,9,15:20:39,22.9,22900.0
2024,14,Belgian Grand Prix,belgian-grand-prix,russell,1,10,15:22:19,22.686,22686.0
2024,14,Belgian Grand Prix,belgian-grand-prix,max_verstappen,1,10,15:22:21,23.214,23214.0
2024,14,Belgian Grand Prix,belgian-grand-prix,hamilton,1,11,15:24:02,23.188,23188.0
2024,14,Belgian Grand Prix,belgian-grand-prix,perez,1,11,15:24:06,22.692,22692.0
2024,14,Belgian Grand Prix,belgian-grand-prix,piastri,1,11,15:24:08,22.623,22623.0
2024,14,Belgian Grand Prix,belgian-grand-prix,bottas,1,11,15:24:22,23.147,23147.0
2024,14,Belgian Grand Prix,belgian-grand-prix,leclerc,1,12,15:25:53,22.942,22942.0
2024,14,Belgian Grand Prix,belgian-grand-prix,ocon,1,12,15:26:11,23.366,23366.0
2024,14,Belgian Grand Prix,belgian-grand-prix,stroll,1,12,15:26:15,23.01,23010.0
2024,14,Belgian Grand Prix,belgian-grand-prix,alonso,1,13,15:27:58,23.075,23075.0
2024,14,Belgian Grand Prix,belgian-grand-prix,norris,1,15,15:31:29,22.682,22682.0
2024,14,Belgian Grand Prix,belgian-grand-prix,tsunoda,1,15,15:31:55,23.452,23452.0
2024,14,Belgian Grand Prix,belgian-grand-prix,kevin_magnussen,1,17,15:35:32,23.619,23619.0
2024,14,Belgian Grand Prix,belgian-grand-prix,sainz,1,20,15:40:33,23.08,23080.0
2024,14,Belgian Grand Prix,belgian-grand-prix,hulkenberg,2,20,15:41:12,23.268,23268.0
2024,14,Belgian Grand Prix,belgian-grand-prix,perez,2,21,15:42:34,22.648,22648.0
2024,14,Belgian Grand Prix,belgian-grand-prix,ricciardo,2,21,15:42:55,22.328,22328.0
2024,14,Belgian Grand Prix,belgian-grand-prix,albon,2,23,15:46:34,23.146,23146.0
2024,14,Belgian Grand Prix,belgian-grand-prix,sargeant,2,24,15:48:46,23.692,23692.0
2024,14,Belgian Grand Prix,belgian-grand-prix,leclerc,2,25,15:49:39,23.33,23330.0
2024,14,Belgian Grand Prix,belgian-grand-prix,hamilton,2,26,15:51:24,22.704,22704.0
2024,14,Belgian Grand Prix,belgian-grand-prix,max_verstappen,2,28,15:55:10,22.943,22943.0
2024,14,Belgian Grand Prix,belgian-grand-prix,sainz,2,28,15:55:17,23.089,23089.0
2024,14,Belgian Grand Prix,belgian-grand-prix,gasly,2,28,15:55:46,22.844,22844.0
2024,14,Belgian Grand Prix,belgian-grand-prix,norris,2,29,15:56:59,22.61,22610.0
2024,14,Belgian Grand Prix,belgian-grand-prix,piastri,2,30,15:58:38,24.125,24125.0
2024,14,Belgian Grand Prix,belgian-grand-prix,ocon,2,30,15:59:14,23.546,23546.0
2024,14,Belgian Grand Prix,belgian-grand-prix,bottas,2,35,16:08:31,22.949,22949.0
2024,14,Belgian Grand Prix,belgian-grand-prix,perez,3,42,16:20:40,22.632,22632.0
2024,10,Spanish Grand Prix,spanish-grand-prix,zhou,1,9,15:15:47,22.523,22523.0
2024,10,Spanish Grand Prix,spanish-grand-prix,tsunoda,1,9,15:15:48,22.064,22064.0
2024,10,Spanish Grand Prix,spanish-grand-prix,kevin_magnussen,1,10,15:17:08,23.36,23360.0
2024,10,Spanish Grand Prix,spanish-grand-prix,bottas,1,11,15:18:28,22.744,22744.0
2024,10,Spanish Grand Prix,spanish-grand-prix,hulkenberg,1,12,15:19:44,22.722,22722.0
2024,10,Spanish Grand Prix,spanish-grand-prix,ocon,1,13,15:21:03,21.834,21834.0
2024,10,Spanish Grand Prix,spanish-grand-prix,perez,1,13,15:21:05,22.181,22181.0
2024,10,Spanish Grand Prix,spanish-grand-prix,gasly,1,14,15:22:19,26.097,26097.0
2024,10,Spanish Grand Prix,spanish-grand-prix,sargeant,1,14,15:22:45,22.401,22401.0
2024,10,Spanish Grand Prix,spanish-grand-prix,russell,1,15,15:23:33,25.023,25023.0
2024,10,Spanish Grand Prix,spanish-grand-prix,sainz,1,15,15:23:36,22.194,22194.0
2024,10,Spanish Grand Prix,spanish-grand-prix,hamilton,1,16,15:24:57,21.84,21840.0
2024,10,Spanish Grand Prix,spanish-grand-prix,ricciardo,1,16,15:25:24,22.364,22364.0
2024,10,Spanish Grand Prix,spanish-grand-prix,max_verstappen,1,17,15:26:11,21.544,21544.0
2024,10,Spanish Grand Prix,spanish-grand-prix,stroll,1,17,15:26:39,21.88,21880.0
2024,10,Spanish Grand Prix,spanish-grand-prix,albon,1,18,15:28:15,23.248,23248.0
2024,10,Spanish Grand Prix,spanish-grand-prix,alonso,1,19,15:29:25,21.957,21957.0
2024,10,Spanish Grand Prix,spanish-grand-prix,piastri,1,21,15:31:54,22.224,22224.0
2024,10,Spanish Grand Prix,spanish-grand-prix,norris,1,23,15:34:21,21.618,21618.0
2024,10,Spanish Grand Prix,spanish-grand-prix,leclerc,1,24,15:35:49,22.26,22260.0
2024,10,Spanish Grand Prix,spanish-grand-prix,tsunoda,2,27,15:40:44,22.084,22084.0
2024,10,Spanish Grand Prix,spanish-grand-prix,bottas,2,28,15:41:58,22.963,22963.0
2024,10,Spanish Grand Prix,spanish-grand-prix,kevin_magnussen,2,29,15:43:22,28.967,28967.0
2024,10,Spanish Grand Prix,spanish-grand-prix,perez,2,31,15:45:43,21.464,21464.0
2024,10,Spanish Grand Prix,spanish-grand-prix,sargeant,2,34,15:50:28,22.506,22506.0
2024,10,Spanish Grand Prix,spanish-grand-prix,russell,2,36,15:52:01,22.7,22700.0
2024,10,Spanish Grand Prix,spanish-grand-prix,sainz,2,36,15:52:05,22.249,22249.0
2024,10,Spanish Grand Prix,spanish-grand-prix,ocon,2,37,15:53:54,21.921,21921.0
2024,10,Spanish Grand Prix,spanish-grand-prix,stroll,2,37,15:54:06,23.381,23381.0
2024,10,Spanish Grand Prix,spanish-grand-prix,gasly,2,38,15:55:06,21.687,21687.0
2024,10,Spanish Grand Prix,spanish-grand-prix,hulkenberg,2,38,15:55:17,22.518,22518.0
2024,10,Spanish Grand Prix,spanish-grand-prix,zhou,2,41,15:59:31,24.253,24253.0
2024,10,Spanish Grand Prix,spanish-grand-prix,ricciardo,2,42,16:01:01,22.108,22108.0
2024,10,Spanish Grand Prix,spanish-grand-prix,hamilton,2,43,16:01:21,21.603,21603.0
2024,10,Spanish Grand Prix,spanish-grand-prix,max_verstappen,2,44,16:02:29,22.34,22340.0
2024,10,Spanish Grand Prix,spanish-grand-prix,albon,2,43,16:02:33,21.892,21892.0
2024,10,Spanish Grand Prix,spanish-grand-prix,tsunoda,3,44,16:04:06,22.564,22564.0
2024,10,Spanish Grand Prix,spanish-grand-prix,alonso,2,45,16:04:54,22.571,22571.0
2024,10,Spanish Grand Prix,spanish-grand-prix,piastri,2,46,16:05:37,22.42,22420.0
2024,10,Spanish Grand Prix,spanish-grand-prix,norris,2,47,16:06:31,22.631,22631.0
2024,10,Spanish Grand Prix,spanish-grand-prix,leclerc,2,47,16:06:44,21.624,21624.0
2024,10,Spanish Grand Prix,spanish-grand-prix,perez,3,49,16:09:52,21.472,21472.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,perez,1,20,14:35:55,27.73,27730.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,max_verstappen,1,26,14:43:43,43.73,43730.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,stroll,1,26,14:44:17,22.592,22592.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,hamilton,1,28,14:46:42,22.538,22538.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,gasly,1,28,14:46:56,23.204,23204.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,hulkenberg,1,29,14:48:15,23.077,23077.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,norris,1,30,14:49:15,22.111,22111.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,kevin_magnussen,1,30,14:49:36,23.332,23332.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,leclerc,1,31,14:50:30,22.86,22860.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,russell,1,31,14:50:44,22.462,22462.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,sainz,1,32,14:51:43,22.249,22249.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,piastri,1,39,15:02:09,21.825,21825.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,lawson,1,39,15:02:15,22.586,22586.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,zhou,1,43,15:08:09,22.935,22935.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,perez,2,43,15:08:13,22.174,22174.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,colapinto,1,47,15:13:22,23.895,23895.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,ocon,1,48,15:14:59,23.245,23245.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,bottas,1,49,15:16:16,22.505,22505.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,lawson,2,65,15:38:15,30.299,30299.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,leclerc,2,69,15:42:04,22.69,22690.0
2024,20,Mexico City Grand Prix,mexico-city-grand-prix,perez,3,68,15:42:41,21.92,21920.0
2024,12,British Grand Prix,british-grand-prix,zhou,1,12,15:22:07,29.178,29178.0
2024,12,British Grand Prix,british-grand-prix,leclerc,1,19,15:32:51,28.481,28481.0
2024,12,British Grand Prix,british-grand-prix,perez,1,19,15:32:59,28.391,28391.0
2024,12,British Grand Prix,british-grand-prix,ocon,1,19,15:33:21,28.495,28495.0
2024,12,British Grand Prix,british-grand-prix,zhou,2,19,15:33:46,29.838,29838.0
2024,12,British Grand Prix,british-grand-prix,ocon,2,21,15:37:02,28.276,28276.0
2024,12,British Grand Prix,british-grand-prix,max_verstappen,1,26,15:43:41,28.365,28365.0
2024,12,British Grand Prix,british-grand-prix,sainz,1,26,15:43:42,29.199,29199.0
2024,12,British Grand Prix,british-grand-prix,hulkenberg,1,26,15:43:59,29.412,29412.0
2024,12,British Grand Prix,british-grand-prix,stroll,1,26,15:44:01,29.023,29023.0
2024,12,British Grand Prix,british-grand-prix,ricciardo,1,26,15:44:23,28.875,28875.0
2024,12,British Grand Prix,british-grand-prix,bottas,1,26,15:44:42,30.628,30628.0
2024,12,British Grand Prix,british-grand-prix,norris,1,27,15:45:13,28.661,28661.0
2024,12,British Grand Prix,british-grand-prix,hamilton,1,27,15:45:17,28.929,28929.0
2024,12,British Grand Prix,british-grand-prix,russell,1,27,15:45:20,32.045,32045.0
2024,12,British Grand Prix,british-grand-prix,alonso,1,27,15:45:51,29.341,29341.0
2024,12,British Grand Prix,british-grand-prix,tsunoda,1,27,15:45:52,,
2024,12,British Grand Prix,british-grand-prix,albon,1,27,15:45:53,34.742,34742.0
2024,12,British Grand Prix,british-grand-prix,ocon,3,26,15:45:57,29.289,29289.0
2024,12,British Grand Prix,british-grand-prix,kevin_magnussen,1,27,15:45:59,30.308,30308.0
2024,12,British Grand Prix,british-grand-prix,sargeant,1,27,15:46:01,32.801,32801.0
2024,12,British Grand Prix,british-grand-prix,zhou,3,26,15:46:39,29.125,29125.0
2024,12,British Grand Prix,british-grand-prix,piastri,1,28,15:47:12,29.541,29541.0
2024,12,British Grand Prix,british-grand-prix,leclerc,2,27,15:47:17,29.233,29233.0
2024,12,British Grand Prix,british-grand-prix,perez,2,28,15:49:13,32.313,32313.000000000004
2024,12,British Grand Prix,british-grand-prix,kevin_magnussen,2,37,16:03:41,29.884,29884.0
2024,12,British Grand Prix,british-grand-prix,ricciardo,2,37,16:03:44,29.873,29873.0
2024,12,British Grand Prix,british-grand-prix,bottas,2,37,16:04:05,31.527,31527.0
2024,12,British Grand Prix,british-grand-prix,hamilton,2,38,16:04:09,30.038,30038.0
2024,12,British Grand Prix,british-grand-prix,max_verstappen,2,38,16:04:14,29.076,29076.0
2024,12,British Grand Prix,british-grand-prix,piastri,2,38,16:04:29,29.2,29200.0
2024,12,British Grand Prix,british-grand-prix,leclerc,3,37,16:04:40,29.166,29166.0
2024,12,British Grand Prix,british-grand-prix,perez,3,37,16:04:59,29.3,29300.0
2024,12,British Grand Prix,british-grand-prix,alonso,2,38,16:05:03,29.686,29686.0
2024,12,British Grand Prix,british-grand-prix,tsunoda,2,38,16:05:07,29.658,29658.0
2024,12,British Grand Prix,british-grand-prix,albon,2,38,16:05:11,29.41,29410.0
2024,12,British Grand Prix,british-grand-prix,sargeant,2,38,16:05:23,29.444,29444.0
