season,round,race_name,race_slug,lap,driver_id,position_on_lap,lap_time,lap_time_ms
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,stroll,8,1:22.497,82497
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,gasly,9,1:22.771,82771
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,leclerc,10,1:22.899,82899
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,hadjar,11,1:22.976,82976
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,antonelli,12,1:23.293,83293
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,hamilton,13,1:23.062,83062
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,bortoleto,14,1:23.419,83419
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,lawson,15,1:23.630,83630
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,hulkenberg,16,1:23.279,83279
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,colapinto,17,1:23.357,83357
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,bearman,18,1:23.836,83836
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,tsunoda,19,1:22.726,82726
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,ocon,20,1:44.487,104487
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,max_verstappen,1,1:21.258,81258
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,piastri,2,1:21.345,81345
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,russell,3,1:21.618,81618
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,norris,4,1:21.462,81462
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,alonso,5,1:21.609,81609
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,sainz,6,1:21.656,81656
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,albon,7,1:21.774,81774
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,stroll,8,1:21.830,81830
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,leclerc,9,1:21.571,81571
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,hadjar,10,1:21.933,81933
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,antonelli,11,1:21.788,81788
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,hamilton,12,1:22.080,82080
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,bortoleto,13,1:22.237,82237
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,gasly,14,1:25.766,85766
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,lawson,15,1:22.737,82737
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,hulkenberg,16,1:22.670,82670
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,colapinto,17,1:22.869,82869
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,bearman,18,1:22.619,82619
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,tsunoda,19,1:22.262,82262
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,ocon,20,1:21.413,81413
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,max_verstappen,1,1:21.218,81218
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,piastri,2,1:21.290,81290
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,russell,3,1:21.707,81707
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,norris,4,1:21.647,81647
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,alonso,5,1:21.643,81643
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,sainz,6,1:21.507,81507
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,albon,7,1:21.753,81753
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,stroll,8,1:21.939,81939
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,leclerc,9,1:21.428,81428
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,hadjar,10,1:21.233,81233
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,antonelli,11,1:21.239,81239
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,hamilton,12,1:21.230,81230
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,bortoleto,13,1:21.582,81582
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,gasly,14,1:21.805,81805
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,lawson,15,1:22.110,82110
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,hulkenberg,16,1:22.434,82434
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,colapinto,17,1:22.452,82452
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,bearman,18,1:22.341,82341
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,tsunoda,19,1:22.502,82502
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,ocon,20,1:21.423,81423
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,max_verstappen,1,1:21.228,81228
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,piastri,2,1:21.096,81096
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,russell,3,1:21.385,81385
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,norris,4,1:21.581,81581
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,alonso,5,1:21.401,81401
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,sainz,6,1:21.708,81708
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,albon,7,1:21.615,81615
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,stroll,8,1:21.527,81527
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,leclerc,9,1:21.706,81706
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,hadjar,10,1:21.599,81599
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,antonelli,11,1:21.526,81526
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,hamilton,12,1:21.439,81439
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,bortoleto,13,1:21.812,81812
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,gasly,14,1:21.668,81668
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,lawson,15,1:21.917,81917
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,hulkenberg,16,1:21.922,81922
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,colapinto,17,1:22.052,82052
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,bearman,18,1:22.267,82267
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,tsunoda,19,1:22.265,82265
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,ocon,20,1:21.651,81651
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,max_verstappen,1,1:20.977,80977
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,piastri,2,1:21.316,81316
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,russell,3,1:21.773,81773
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,norris,4,1:21.518,81518
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,alonso,5,1:21.728,81728
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,sainz,6,1:21.759,81759
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,albon,7,1:21.666,81666
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,stroll,8,1:21.727,81727
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,leclerc,9,1:21.621,81621
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,hadjar,10,1:21.646,81646
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,antonelli,11,1:21.723,81723
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,hamilton,12,1:21.649,81649
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,bortoleto,13,1:21.675,81675
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,gasly,14,1:21.541,81541
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,lawson,15,1:21.798,81798
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,hulkenberg,16,1:22.171,82171
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,colapinto,17,1:22.083,82083
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,bearman,18,1:22.045,82045
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,tsunoda,19,1:22.086,82086
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,ocon,20,1:21.609,81609
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,max_verstappen,1,1:21.496,81496
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,piastri,2,1:21.407,81407
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,russell,3,1:21.505,81505
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,norris,4,1:21.347,81347
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,alonso,5,1:21.655,81655
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,sainz,6,1:21.380,81380
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,albon,7,1:21.583,81583
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,stroll,8,1:21.675,81675
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,leclerc,9,1:22.162,82162
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,hadjar,10,1:22.207,82207
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,antonelli,11,1:21.994,81994
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,hamilton,12,1:21.950,81950
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,bortoleto,13,1:21.865,81865
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,gasly,14,1:22.462,82462
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,lawson,15,1:22.064,82064
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,hulkenberg,16,1:22.228,82228
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,colapinto,17,1:22.245,82245
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,bearman,18,1:22.450,82450
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,tsunoda,19,1:22.179,82179
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,ocon,20,1:21.798,81798
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,max_verstappen,1,1:21.206,81206
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,piastri,2,1:21.178,81178
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,russell,3,1:21.744,81744
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,norris,4,1:21.710,81710
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,alonso,5,1:21.947,81947
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,sainz,6,1:22.162,82162
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,albon,7,1:21.953,81953
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,stroll,8,1:22.084,82084
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,leclerc,9,1:21.810,81810
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,hadjar,10,1:22.087,82087
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,antonelli,11,1:22.376,82376
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,hamilton,12,1:22.418,82418
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,bortoleto,13,1:22.252,82252
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,gasly,14,1:21.926,81926
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,lawson,15,1:22.111,82111
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,hulkenberg,16,1:22.284,82284
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,colapinto,17,1:22.308,82308
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,bearman,18,1:22.268,82268
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,tsunoda,19,1:22.509,82509
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,ocon,20,1:21.796,81796
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,max_verstappen,1,1:21.194,81194
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,piastri,2,1:21.168,81168
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,russell,3,1:22.495,82495
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,norris,4,1:22.486,82486
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,alonso,5,1:21.988,81988
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,sainz,6,1:22.042,82042
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,albon,7,1:21.974,81974
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,stroll,8,1:21.840,81840
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,leclerc,9,1:21.713,81713
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,hadjar,10,1:21.633,81633
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,antonelli,11,1:21.653,81653
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,hamilton,12,1:21.908,81908
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,bortoleto,13,1:22.188,82188
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,lawson,14,1:22.127,82127
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,hulkenberg,15,1:22.135,82135
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,colapinto,16,1:21.914,81914
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,gasly,17,1:26.399,86399
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,bearman,18,1:22.406,82406
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,tsunoda,19,1:22.260,82260
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,ocon,20,1:21.885,81885
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,max_verstappen,1,1:21.257,81257
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,piastri,2,1:21.742,81742
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,russell,3,1:23.096,83096
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,norris,4,1:22.982,82982
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,alonso,5,1:22.828,82828
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,sainz,6,1:22.751,82751
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,albon,7,1:22.603,82603
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,stroll,8,1:22.467,82467
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,hadjar,9,1:22.214,82214
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,antonelli,10,1:21.960,81960
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,hamilton,11,1:22.050,82050
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,bortoleto,12,1:22.601,82601
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,leclerc,13,1:26.751,86751
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,hulkenberg,14,1:22.034,82034
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,colapinto,15,1:22.507,82507
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,bearman,16,1:22.072,82072
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,lawson,17,1:26.200,86200
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,tsunoda,18,1:22.472,82472
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,ocon,19,1:22.205,82205
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,gasly,20,1:45.406,105406
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,max_verstappen,1,1:21.289,81289
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,piastri,2,1:21.741,81741
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,norris,3,1:23.050,83050
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,alonso,4,1:24.040,84040
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,albon,5,1:23.710,83710
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,stroll,6,1:23.475,83475
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,hadjar,7,1:22.779,82779
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,antonelli,8,1:22.753,82753
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,hamilton,9,1:22.551,82551
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,russell,10,1:29.274,89274
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,sainz,11,1:28.303,88303
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,bortoleto,12,1:22.854,82854
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,hulkenberg,13,1:22.417,82417
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,colapinto,14,1:22.103,82103
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,bearman,15,1:22.019,82019
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,tsunoda,16,1:21.993,81993
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,leclerc,17,1:42.454,102454
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,ocon,18,1:22.226,82226
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,gasly,19,1:21.243,81243
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,lawson,20,1:45.452,105452
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,max_verstappen,1,1:21.510,81510
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,piastri,2,1:21.680,81680
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,norris,3,1:22.021,82021
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,albon,4,1:22.292,82292
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,stroll,5,1:22.753,82753
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,hadjar,6,1:23.006,83006
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,antonelli,7,1:23.074,83074
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,hamilton,8,1:23.117,83117
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,alonso,9,1:26.152,86152
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,hulkenberg,10,1:22.715,82715
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,colapinto,11,1:22.903,82903
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,bearman,12,1:22.593,82593
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,bortoleto,13,1:27.591,87591
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,tsunoda,14,1:22.440,82440
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,leclerc,15,1:20.505,80505
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,russell,16,1:43.705,103705
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,sainz,17,1:43.821,103821
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,ocon,18,1:22.524,82524
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,gasly,19,1:21.321,81321
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,lawson,20,1:21.703,81703
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,max_verstappen,1,1:21.435,81435
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,piastri,2,1:26.205,86205
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,norris,3,1:21.292,81292
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,albon,4,1:21.758,81758
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,stroll,5,1:22.268,82268
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,hadjar,6,1:22.462,82462
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,antonelli,7,1:22.661,82661
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,hamilton,8,1:22.655,82655
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,hulkenberg,9,1:22.468,82468
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,colapinto,10,1:22.435,82435
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,bearman,11,1:22.474,82474
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,tsunoda,12,1:22.619,82619
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,leclerc,13,1:21.117,81117
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,russell,14,1:21.334,81334
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,alonso,15,1:44.337,104337
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,sainz,16,1:22.192,82192
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,ocon,17,1:22.850,82850
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,gasly,18,1:22.193,82193
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,lawson,19,1:21.245,81245
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,bortoleto,20,1:45.927,105927
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,max_verstappen,1,1:21.402,81402
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,norris,2,1:21.322,81322
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,albon,3,1:21.979,81979
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,hadjar,4,1:22.484,82484
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,antonelli,5,1:22.513,82513
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,hamilton,6,1:22.611,82611
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,stroll,7,1:27.014,87014
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,hulkenberg,8,1:22.597,82597
2025,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,colapinto,9,1:22.809,82809
