season,round,race_name,race_slug,lap,driver_id,position_on_lap,lap_time,lap_time_ms
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,max_verstappen,1,1:22.881,82881
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,norris,2,1:23.764,83764
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,leclerc,3,1:24.580,84580
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,sainz,4,1:25.149,85149
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,piastri,5,1:25.726,85726
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,russell,6,1:26.498,86498
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,hamilton,7,1:27.111,87111
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,hulkenberg,8,1:27.748,87748
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,tsunoda,9,1:28.256,88256
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,perez,10,1:28.775,88775
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,ricciardo,11,1:29.351,89351
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,ocon,12,1:29.949,89949
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,stroll,13,1:30.475,90475
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,albon,14,1:31.012,91012
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,gasly,15,1:31.369,91369
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,kevin_magnussen,16,1:31.891,91891
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,bottas,17,1:32.273,92273
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,zhou,18,1:32.781,92781
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,sargeant,19,1:33.076,93076
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,1,alonso,20,1:33.648,93648
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,max_verstappen,1,1:20.596,80596
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,norris,2,1:20.673,80673
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,leclerc,3,1:20.926,80926
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,sainz,4,1:21.102,81102
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,piastri,5,1:21.311,81311
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,russell,6,1:21.562,81562
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,hamilton,7,1:21.841,81841
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,hulkenberg,8,1:22.111,82111
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,tsunoda,9,1:22.366,82366
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,perez,10,1:22.599,82599
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,ricciardo,11,1:22.795,82795
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,ocon,12,1:22.923,82923
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,stroll,13,1:23.115,83115
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,albon,14,1:23.115,83115
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,gasly,15,1:23.214,83214
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,kevin_magnussen,16,1:23.313,83313
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,bottas,17,1:23.624,83624
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,zhou,18,1:23.939,83939
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,sargeant,19,1:24.242,84242
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,2,alonso,20,1:24.186,84186
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,max_verstappen,1,1:20.872,80872
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,norris,2,1:20.884,80884
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,leclerc,3,1:20.931,80931
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,sainz,4,1:20.966,80966
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,piastri,5,1:20.808,80808
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,russell,6,1:21.135,81135
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,hamilton,7,1:21.222,81222
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,hulkenberg,8,1:21.700,81700
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,tsunoda,9,1:21.758,81758
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,perez,10,1:21.913,81913
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,ricciardo,11,1:22.083,82083
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,ocon,12,1:22.290,82290
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,stroll,13,1:22.356,82356
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,albon,14,1:22.652,82652
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,gasly,15,1:22.752,82752
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,kevin_magnussen,16,1:22.737,82737
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,bottas,17,1:22.762,82762
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,zhou,18,1:22.718,82718
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,sargeant,19,1:22.784,82784
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,3,alonso,20,1:23.009,83009
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,max_verstappen,1,1:20.671,80671
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,norris,2,1:21.205,81205
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,leclerc,3,1:21.279,81279
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,sainz,4,1:21.341,81341
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,piastri,5,1:21.377,81377
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,russell,6,1:21.628,81628
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,hamilton,7,1:21.715,81715
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,hulkenberg,8,1:22.157,82157
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,tsunoda,9,1:22.070,82070
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,perez,10,1:22.182,82182
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,ricciardo,11,1:22.227,82227
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,ocon,12,1:22.229,82229
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,stroll,13,1:22.349,82349
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,albon,14,1:22.578,82578
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,gasly,15,1:22.706,82706
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,kevin_magnussen,16,1:22.517,82517
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,bottas,17,1:22.786,82786
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,zhou,18,1:23.046,83046
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,sargeant,19,1:22.990,82990
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,4,alonso,20,1:23.071,83071
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,max_verstappen,1,1:20.734,80734
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,norris,2,1:21.046,81046
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,leclerc,3,1:21.122,81122
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,sainz,4,1:21.276,81276
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,piastri,5,1:21.269,81269
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,russell,6,1:21.475,81475
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,hamilton,7,1:21.544,81544
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,hulkenberg,8,1:22.184,82184
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,tsunoda,9,1:22.167,82167
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,perez,10,1:22.153,82153
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,ricciardo,11,1:22.211,82211
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,ocon,12,1:22.267,82267
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,stroll,13,1:22.252,82252
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,albon,14,1:22.357,82357
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,gasly,15,1:22.483,82483
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,kevin_magnussen,16,1:22.682,82682
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,bottas,17,1:22.794,82794
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,zhou,18,1:22.565,82565
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,sargeant,19,1:22.702,82702
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,5,alonso,20,1:22.698,82698
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,max_verstappen,1,1:20.868,80868
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,norris,2,1:20.909,80909
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,leclerc,3,1:21.043,81043
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,sainz,4,1:21.160,81160
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,piastri,5,1:21.307,81307
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,russell,6,1:21.492,81492
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,hamilton,7,1:21.569,81569
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,hulkenberg,8,1:22.361,82361
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,tsunoda,9,1:22.240,82240
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,perez,10,1:22.200,82200
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,ricciardo,11,1:22.412,82412
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,ocon,12,1:22.436,82436
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,stroll,13,1:22.339,82339
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,albon,14,1:22.472,82472
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,gasly,15,1:22.399,82399
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,kevin_magnussen,16,1:22.237,82237
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,bottas,17,1:22.415,82415
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,zhou,18,1:22.647,82647
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,sargeant,19,1:22.755,82755
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,6,alonso,20,1:22.762,82762
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,max_verstappen,1,1:20.868,80868
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,norris,2,1:20.923,80923
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,leclerc,3,1:21.025,81025
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,sainz,4,1:21.236,81236
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,piastri,5,1:21.080,81080
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,russell,6,1:21.267,81267
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,hamilton,7,1:21.446,81446
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,hulkenberg,8,1:22.360,82360
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,tsunoda,9,1:22.672,82672
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,perez,10,1:22.641,82641
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,ricciardo,11,1:22.428,82428
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,ocon,12,1:22.562,82562
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,stroll,13,1:22.535,82535
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,albon,14,1:22.495,82495
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,gasly,15,1:22.439,82439
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,kevin_magnussen,16,1:22.520,82520
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,bottas,17,1:22.568,82568
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,zhou,18,1:22.971,82971
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,sargeant,19,1:22.978,82978
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,7,alonso,20,1:27.448,87448
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,max_verstappen,1,1:20.762,80762
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,norris,2,1:20.997,80997
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,leclerc,3,1:21.116,81116
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,sainz,4,1:21.431,81431
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,piastri,5,1:21.523,81523
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,russell,6,1:21.375,81375
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,hamilton,7,1:21.593,81593
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,hulkenberg,8,1:22.148,82148
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,tsunoda,9,1:22.138,82138
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,perez,10,1:22.338,82338
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,ricciardo,11,1:22.374,82374
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,ocon,12,1:22.424,82424
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,stroll,13,1:22.392,82392
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,kevin_magnussen,14,1:22.411,82411
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,albon,15,1:26.643,86643
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,zhou,16,1:22.798,82798
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,sargeant,17,1:22.776,82776
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,gasly,18,1:26.945,86945
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,bottas,19,1:27.265,87265
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,8,alonso,20,1:45.880,105880
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,max_verstappen,1,1:20.543,80543
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,norris,2,1:21.052,81052
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,leclerc,3,1:21.215,81215
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,sainz,4,1:21.493,81493
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,piastri,5,1:21.508,81508
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,russell,6,1:21.591,81591
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,hamilton,7,1:21.510,81510
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,hulkenberg,8,1:22.175,82175
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,tsunoda,9,1:22.216,82216
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,perez,10,1:22.591,82591
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,ricciardo,11,1:22.453,82453
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,ocon,12,1:22.715,82715
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,stroll,13,1:22.569,82569
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,kevin_magnussen,14,1:22.320,82320
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,zhou,15,1:23.153,83153
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,sargeant,16,1:23.268,83268
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,gasly,17,1:45.303,105303
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,bottas,18,1:45.836,105836
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,alonso,19,1:21.716,81716
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,9,albon,20,2:43.048,163048
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,max_verstappen,1,1:21.093,81093
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,norris,2,1:21.272,81272
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,leclerc,3,1:21.387,81387
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,sainz,4,1:21.586,81586
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,piastri,5,1:21.586,81586
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,russell,6,1:21.596,81596
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,hamilton,7,1:21.544,81544
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,hulkenberg,8,1:22.538,82538
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,tsunoda,9,1:22.513,82513
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,perez,10,1:22.545,82545
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,ricciardo,11,1:22.494,82494
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,stroll,12,1:22.233,82233
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,ocon,13,1:23.802,83802
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,kevin_magnussen,14,1:23.013,83013
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,zhou,15,1:23.131,83131
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,sargeant,16,1:23.239,83239
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,gasly,17,1:21.371,81371
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,bottas,18,1:21.529,81529
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,alonso,19,1:21.492,81492
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,10,albon,20,1:53.376,113376
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,max_verstappen,1,1:20.885,80885
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,norris,2,1:21.201,81201
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,leclerc,3,1:21.147,81147
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,sainz,4,1:21.316,81316
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,piastri,5,1:21.191,81191
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,russell,6,1:21.466,81466
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,hamilton,7,1:21.472,81472
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,hulkenberg,8,1:22.516,82516
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,tsunoda,9,1:22.447,82447
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,perez,10,1:22.128,82128
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,stroll,11,1:22.367,82367
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,ocon,12,1:22.745,82745
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,ricciardo,13,1:27.088,87088
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,kevin_magnussen,14,1:22.858,82858
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,zhou,15,1:22.874,82874
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,sargeant,16,1:23.211,83211
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,gasly,17,1:21.502,81502
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,bottas,18,1:21.455,81455
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,alonso,19,1:21.680,81680
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,11,albon,20,1:21.718,81718
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,max_verstappen,1,1:21.287,81287
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,norris,2,1:21.438,81438
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,leclerc,3,1:21.349,81349
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,sainz,4,1:21.900,81900
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,piastri,5,1:22.110,82110
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,russell,6,1:21.820,81820
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,hamilton,7,1:21.756,81756
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,hulkenberg,8,1:22.571,82571
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,perez,9,1:22.447,82447
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,stroll,10,1:22.415,82415
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,tsunoda,11,1:26.755,86755
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,ocon,12,1:23.042,83042
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,kevin_magnussen,13,1:22.927,82927
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,zhou,14,1:23.192,83192
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,sargeant,15,1:23.349,83349
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,ricciardo,16,1:44.778,104778
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,gasly,17,1:21.906,81906
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,bottas,18,1:21.971,81971
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,alonso,19,1:21.728,81728
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,12,albon,20,1:21.558,81558
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,max_verstappen,1,1:21.073,81073
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,norris,2,1:21.735,81735
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,leclerc,3,1:21.442,81442
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,sainz,4,1:21.747,81747
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,piastri,5,1:21.888,81888
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,russell,6,1:21.867,81867
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,hamilton,7,1:21.767,81767
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,perez,8,1:22.359,82359
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,hulkenberg,9,1:26.982,86982
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,stroll,10,1:22.577,82577
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,ocon,11,1:22.907,82907
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,kevin_magnussen,12,1:22.955,82955
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,zhou,13,1:23.067,83067
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,sargeant,14,1:23.581,83581
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,tsunoda,15,1:43.607,103607
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,ricciardo,16,1:21.569,81569
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,gasly,17,1:22.007,82007
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,bottas,18,1:21.605,81605
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,alonso,19,1:21.644,81644
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,13,albon,20,1:21.491,81491
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,max_verstappen,1,1:20.982,80982
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,norris,2,1:21.716,81716
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,leclerc,3,1:21.661,81661
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,sainz,4,1:21.638,81638
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,piastri,5,1:21.653,81653
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,russell,6,1:21.818,81818
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,hamilton,7,1:22.080,82080
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,perez,8,1:21.828,81828
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,stroll,9,1:22.459,82459
2024,7,Emilia Romagna Grand Prix,emilia-romagna-grand-prix,14,ocon,10,1:22.861,82861
